图像路径,文件名,真实标签,真实标签索引,预测标签,预测标签索引,是否预测正确,预测置信度,真实标签置信度,概率_dyed-lifted-polyps,概率_dyed-resection-margins,概率_esophagitis,概率_normal-cecum,概率_normal-pylorus,概率_normal-z-line,概率_polyps,概率_ulcerative-colitis
./dataset/train\normal-pylorus\51f68324-da8f-4f89-8316-aeef307f0f61.jpg,51f68324-da8f-4f89-8316-aeef307f0f61.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9982987,0.9982987,1.4119989e-06,7.2723165e-06,3.4498396e-05,1.7257147e-06,0.9982987,1.6173e-06,0.0016436127,1.1200312e-05
./dataset/train\normal-pylorus\55d80cb1-7809-4a21-93c8-de5599c26063.jpg,55d80cb1-7809-4a21-93c8-de5599c26063.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99939334,0.99939334,2.5460222e-05,2.2005323e-05,2.591051e-05,8.377366e-08,0.99939334,0.00020660921,3.1499527e-05,0.0002950801
./dataset/train\normal-pylorus\56deb6d2-5377-445a-81b7-f610c7f6ccf9.jpg,56deb6d2-5377-445a-81b7-f610c7f6ccf9.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99976164,0.99976164,2.47926e-07,8.0119855e-07,3.3341643e-05,1.5520831e-06,0.99976164,0.00017213303,3.0085866e-05,1.8972001e-07
./dataset/train\normal-pylorus\57b12bd9-2496-41b1-8484-545f9984d0f4.jpg,57b12bd9-2496-41b1-8484-545f9984d0f4.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9914163,0.9914163,2.0559082e-06,7.081795e-06,0.0016368262,6.0779344e-06,0.9914163,0.0069259414,5.6904205e-06,5.0803383e-08
./dataset/train\normal-pylorus\59ddb2d0-52ed-4ef7-ac28-4fb379a8cc6c.jpg,59ddb2d0-52ed-4ef7-ac28-4fb379a8cc6c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9964211,0.9964211,8.721052e-05,0.00022235798,0.0008749,1.1502904e-05,0.9964211,0.0018268869,0.0005415608,1.4461211e-05
./dataset/train\normal-pylorus\5a0c239c-d2f2-4056-9819-ab93148773f0.jpg,5a0c239c-d2f2-4056-9819-ab93148773f0.jpg,normal-pylorus,4,normal-pylorus,4,1,0.97295296,0.97295296,0.00010828154,0.00015103891,0.0003828231,0.00039898197,0.97295296,0.0002999459,0.014918676,0.010787246
./dataset/train\normal-pylorus\5a537d30-6c2a-4d1a-a141-16807a13feb2.jpg,5a537d30-6c2a-4d1a-a141-16807a13feb2.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9979557,0.9979557,4.7922517e-06,1.3449254e-05,2.2813352e-05,4.1413014e-06,0.9979557,1.30677145e-05,0.0006387504,0.0013472761
./dataset/train\normal-pylorus\5a56e969-2f7d-4c6a-b534-4205b7f9ed1c.jpg,5a56e969-2f7d-4c6a-b534-4205b7f9ed1c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99994826,0.99994826,7.8736923e-07,3.3499832e-06,2.110667e-06,4.810393e-07,0.99994826,2.0201414e-06,4.1436204e-05,1.5134518e-06
./dataset/train\normal-pylorus\5a9e8fe1-8dca-4e20-a17e-0665aeec89a6.jpg,5a9e8fe1-8dca-4e20-a17e-0665aeec89a6.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999722,0.9999722,6.8067413e-07,3.9420574e-06,6.4306896e-06,1.3747774e-07,0.9999722,5.7658294e-06,3.9501524e-06,6.824874e-06
./dataset/train\normal-pylorus\5aad33d7-0de9-4cc6-a368-4f2a5ed9eb9b.jpg,5aad33d7-0de9-4cc6-a368-4f2a5ed9eb9b.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99719524,0.99719524,8.963667e-05,0.00016409328,7.5549986e-05,0.00030541918,0.99719524,4.189203e-05,0.0020248154,0.0001033363
./dataset/train\normal-pylorus\5adef5ea-f92c-426f-8706-bda65c046408.jpg,5adef5ea-f92c-426f-8706-bda65c046408.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9988871,0.9988871,0.00013839899,0.00057320617,0.00024155864,2.5762272e-05,0.9988871,1.2054181e-05,0.000121045625,9.4969664e-07
./dataset/train\normal-pylorus\5b1b2b8a-fd6b-469d-82e6-4e107f90a37b.jpg,5b1b2b8a-fd6b-469d-82e6-4e107f90a37b.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9979784,0.9979784,2.4106273e-05,3.8168208e-05,7.699726e-05,9.451052e-06,0.9979784,0.00012877485,0.001114717,0.0006293411
./dataset/train\normal-pylorus\5b2251f2-7e48-486a-b32e-ff7fe92e245a.jpg,5b2251f2-7e48-486a-b32e-ff7fe92e245a.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9997899,0.9997899,6.4415735e-07,6.9821533e-07,8.84011e-05,9.0389653e-07,0.9997899,7.845419e-05,4.0634135e-05,3.6985554e-07
./dataset/train\normal-pylorus\5b5116aa-3b84-43a6-bf3e-4b851d0d124c.jpg,5b5116aa-3b84-43a6-bf3e-4b851d0d124c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9903452,0.9903452,2.3567374e-05,0.00019143164,0.0052620484,0.0006254767,0.9903452,0.0007614712,0.0027876033,3.158878e-06
./dataset/train\normal-pylorus\5b68f328-90fb-4b4d-9264-7c3e722a8720.jpg,5b68f328-90fb-4b4d-9264-7c3e722a8720.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9995301,0.9995301,1.3144362e-06,1.2545985e-05,4.4116405e-07,2.2772205e-05,0.9995301,3.2261066e-06,0.00028291685,0.00014675182
./dataset/train\normal-pylorus\5b84405a-4e4f-4a6c-a300-454eec34ed9b.jpg,5b84405a-4e4f-4a6c-a300-454eec34ed9b.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9887847,0.9887847,0.00016390331,0.0001535487,0.0017776561,6.972391e-05,0.9887847,0.006941666,0.0021076174,1.0715104e-06
./dataset/train\normal-pylorus\5c0f0d9d-be03-4b92-983a-bb8a8495a4ee.jpg,5c0f0d9d-be03-4b92-983a-bb8a8495a4ee.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998078,0.9998078,1.2680584e-06,2.945722e-06,2.4022058e-05,7.688564e-06,0.9998078,8.586871e-06,0.00014030322,7.4043573e-06
./dataset/train\normal-pylorus\5c1e93ee-8b1c-45c4-be8f-3abd088f7a7a.jpg,5c1e93ee-8b1c-45c4-be8f-3abd088f7a7a.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999337,0.9999337,1.3902456e-06,3.4607683e-06,1.5248133e-05,1.0609309e-05,0.9999337,7.2984058e-06,2.4478082e-05,3.7339053e-06
./dataset/train\normal-pylorus\5c3454c5-5ca6-48c9-96ae-a5ff0fc05386.jpg,5c3454c5-5ca6-48c9-96ae-a5ff0fc05386.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99990475,0.99990475,6.424598e-06,5.325894e-06,1.1786638e-05,9.768987e-08,0.99990475,4.4563873e-05,1.9103307e-05,7.897003e-06
./dataset/train\normal-pylorus\5c7ad348-4f5c-4b6d-b3e6-5fa397aefc3d.jpg,5c7ad348-4f5c-4b6d-b3e6-5fa397aefc3d.jpg,normal-pylorus,4,normal-pylorus,4,1,0.98953515,0.98953515,2.2770841e-06,3.998279e-06,0.0005784074,5.720938e-06,0.98953515,0.0091756005,0.00069854205,4.0527212e-07
./dataset/train\normal-pylorus\5cb44d15-b550-4b38-8dbb-30f908de309c.jpg,5cb44d15-b550-4b38-8dbb-30f908de309c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9983188,0.9983188,3.844837e-05,7.502876e-05,1.2959931e-05,5.8952166e-05,0.9983188,2.7746825e-07,0.00092707685,0.0005684918
./dataset/train\normal-pylorus\5cbecccf-28dc-4990-ab27-032044016113.jpg,5cbecccf-28dc-4990-ab27-032044016113.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99930215,0.99930215,9.218596e-06,1.3678802e-05,2.7019509e-05,2.558452e-06,0.99930215,0.00011122417,0.00014400615,0.0003901317
./dataset/train\normal-pylorus\5cf286f8-9068-4419-9ff3-a0ce0f545031.jpg,5cf286f8-9068-4419-9ff3-a0ce0f545031.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99306524,0.99306524,0.0020749827,0.001911261,0.002699624,5.528785e-05,0.99306524,7.757855e-06,0.00016488957,2.0902029e-05
./dataset/train\normal-pylorus\5cfa6586-a2f0-4d4b-addf-8f999f7eaa99.jpg,5cfa6586-a2f0-4d4b-addf-8f999f7eaa99.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9984332,0.9984332,1.5143471e-06,1.3850274e-05,0.0014277479,2.721879e-06,0.9984332,0.00011944848,1.1535024e-06,3.3865527e-07
./dataset/train\normal-pylorus\5d0c4a08-8c81-45b7-900a-4cd94dfdf439.jpg,5d0c4a08-8c81-45b7-900a-4cd94dfdf439.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9983516,0.9983516,4.6703763e-06,9.034466e-06,0.0001528102,1.8647798e-06,0.9983516,0.0014153005,5.2581385e-05,1.22152405e-05
./dataset/train\normal-pylorus\5d41d048-0c1e-4457-9e39-f60933664a82.jpg,5d41d048-0c1e-4457-9e39-f60933664a82.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99991786,0.99991786,3.0675594e-07,4.4185575e-07,2.7194104e-05,4.7810823e-07,0.99991786,3.2709355e-05,1.9139245e-05,1.7235885e-06
./dataset/train\normal-pylorus\5d5a9983-89d6-4736-8016-bac267afb656.jpg,5d5a9983-89d6-4736-8016-bac267afb656.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99911994,0.99911994,1.4449083e-05,4.3411357e-05,0.00042815937,4.0830555e-06,0.99911994,2.2277989e-05,0.00034662493,2.104863e-05
./dataset/train\normal-pylorus\5d70c4b6-c71f-426a-b8da-114df54094b5.jpg,5d70c4b6-c71f-426a-b8da-114df54094b5.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99984074,0.99984074,9.605617e-06,1.8870052e-05,5.682164e-06,5.466673e-06,0.99984074,6.2439614e-07,0.00010968395,9.298015e-06
./dataset/train\normal-pylorus\5d882bf1-dd48-42a7-badc-fd8247891eda.jpg,5d882bf1-dd48-42a7-badc-fd8247891eda.jpg,normal-pylorus,4,normal-pylorus,4,1,0.994726,0.994726,7.083627e-05,0.0007475615,7.231807e-06,2.5051935e-05,0.994726,2.2182244e-06,0.004351267,6.981172e-05
./dataset/train\normal-pylorus\5dc82fec-59c2-4b37-9384-b924d0d41533.jpg,5dc82fec-59c2-4b37-9384-b924d0d41533.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9233009,0.9233009,8.551161e-06,1.359039e-05,0.074003495,2.3081177e-05,0.9233009,7.814914e-05,0.00068629597,0.0018858729
./dataset/train\normal-pylorus\5e03dabc-d95a-455c-8184-893429578c10.jpg,5e03dabc-d95a-455c-8184-893429578c10.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9986064,0.9986064,1.3652988e-06,2.7017477e-06,0.00023308363,2.0973386e-05,0.9986064,0.0004695617,0.0005000377,0.00016600043
./dataset/train\normal-pylorus\5e764c7d-7081-4d8a-9713-08aa94b455b0.jpg,5e764c7d-7081-4d8a-9713-08aa94b455b0.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9994325,0.9994325,5.8499376e-07,7.3944e-07,0.00013522372,1.6370685e-06,0.9994325,0.00037451793,5.1276158e-05,3.5822395e-06
./dataset/train\normal-pylorus\5e9364bd-e9af-469e-8853-935e044cb7d2.jpg,5e9364bd-e9af-469e-8853-935e044cb7d2.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9997683,0.9997683,4.799203e-06,2.0908448e-05,0.0001308257,9.4300285e-06,0.9997683,5.1651237e-05,1.3891047e-05,1.9607532e-07
./dataset/train\normal-pylorus\5f4bc7d5-7f0a-4f59-aca4-76a17c8a2b84.jpg,5f4bc7d5-7f0a-4f59-aca4-76a17c8a2b84.jpg,normal-pylorus,4,normal-pylorus,4,1,0.96560764,0.96560764,0.0013169673,0.003379592,0.025806889,0.00013301145,0.96560764,0.0010093114,0.0023954178,0.0003512045
./dataset/train\normal-pylorus\60dbb03c-7918-4cf9-9f04-9427414a109b.jpg,60dbb03c-7918-4cf9-9f04-9427414a109b.jpg,normal-pylorus,4,normal-pylorus,4,1,0.999951,0.999951,1.5005401e-06,4.7733524e-06,3.136344e-05,4.0898067e-07,0.999951,4.9711985e-06,2.7111555e-06,3.199199e-06
./dataset/train\normal-pylorus\65e161c3-2051-4165-a5dc-db16645f12e4.jpg,65e161c3-2051-4165-a5dc-db16645f12e4.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9996748,0.9996748,5.569283e-07,6.222596e-07,0.00016279689,4.0043956e-06,0.9996748,0.00013334074,2.116502e-05,2.62148e-06
./dataset/train\normal-pylorus\67b9faa8-7797-410c-899b-ad5a63db709d.jpg,67b9faa8-7797-410c-899b-ad5a63db709d.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999144,0.9999144,5.4474833e-07,6.502193e-07,2.0635382e-05,9.447183e-07,0.9999144,3.6270492e-05,2.3253506e-05,3.2876756e-06
./dataset/train\normal-pylorus\67e53744-100e-476a-ba56-91bc5b0341fe.jpg,67e53744-100e-476a-ba56-91bc5b0341fe.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998062,0.9998062,3.7491546e-07,2.8806963e-07,5.5157856e-05,8.456597e-07,0.9998062,7.281636e-05,5.627563e-05,8.06646e-06
./dataset/train\normal-pylorus\69fa83d8-1618-4390-b4fb-bd97e94cae89.jpg,69fa83d8-1618-4390-b4fb-bd97e94cae89.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99991703,0.99991703,1.7721711e-06,2.9854536e-06,4.3357513e-06,4.1006247e-06,0.99991703,5.639066e-07,5.8336656e-05,1.0838691e-05
./dataset/train\normal-pylorus\6a0ef250-27e3-43a6-a1db-8e470a3a8f8a.jpg,6a0ef250-27e3-43a6-a1db-8e470a3a8f8a.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99990284,0.99990284,2.3676264e-06,1.6931704e-06,8.805511e-06,2.0137368e-06,0.99990284,6.3540015e-06,6.0098126e-05,1.5776086e-05
./dataset/train\normal-pylorus\6a3003e2-3ab1-4ef6-aedd-62162a06f13c.jpg,6a3003e2-3ab1-4ef6-aedd-62162a06f13c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999324,0.9999324,1.4317345e-06,2.697726e-05,1.156999e-05,6.163439e-06,0.9999324,1.7944816e-07,1.5806447e-05,5.4134184e-06
./dataset/train\normal-pylorus\6a359da5-45cd-4f83-9269-46eb6e0e6db8.jpg,6a359da5-45cd-4f83-9269-46eb6e0e6db8.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9882813,0.9882813,4.015561e-06,1.2773298e-05,0.0034530328,3.26889e-06,0.9882813,0.008233996,1.1517131e-05,9.726888e-08
./dataset/train\normal-pylorus\6a63b24c-ddfe-4660-9ae6-915fc3cca164.jpg,6a63b24c-ddfe-4660-9ae6-915fc3cca164.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9943718,0.9943718,5.158257e-06,5.634321e-06,0.0011549041,3.7344757e-06,0.9943718,0.0042913905,0.00016349871,3.843189e-06
./dataset/train\normal-pylorus\6a8e6601-c42e-4fad-9153-7d5bc6b15acf.jpg,6a8e6601-c42e-4fad-9153-7d5bc6b15acf.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999522,0.9999522,5.033957e-07,1.707345e-06,1.2981025e-05,1.4673693e-06,0.9999522,7.856873e-06,1.8465105e-05,4.8469456e-06
./dataset/train\normal-pylorus\6a9c049b-0207-4270-ac33-28f1122c1b7e.jpg,6a9c049b-0207-4270-ac33-28f1122c1b7e.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9985415,0.9985415,3.0936835e-06,2.2265206e-06,1.29911e-05,2.3203545e-06,0.9985415,7.5103026e-06,0.00067133293,0.0007590242
./dataset/train\normal-pylorus\6af184b7-861d-46aa-95ec-c94fbf70461b.jpg,6af184b7-861d-46aa-95ec-c94fbf70461b.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999634,0.9999634,1.3824084e-06,5.051463e-06,4.650933e-06,6.600302e-07,0.9999634,9.713827e-06,1.4928644e-05,1.5489941e-07
./dataset/train\normal-pylorus\6c245728-1f82-4f3b-9f1d-29ed66fe806d.jpg,6c245728-1f82-4f3b-9f1d-29ed66fe806d.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99921846,0.99921846,2.6947408e-05,0.000101289996,1.179505e-05,1.0294975e-06,0.99921846,3.5946534e-06,0.0006241037,1.2833662e-05
./dataset/train\normal-pylorus\6d32ace1-ab3f-44a5-8d46-c238209b6a09.jpg,6d32ace1-ab3f-44a5-8d46-c238209b6a09.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99953437,0.99953437,1.56795e-05,4.790858e-05,3.998733e-05,6.198249e-06,0.99953437,8.999892e-06,0.00034217714,4.7389976e-06
./dataset/train\normal-pylorus\6d38f153-55f3-49fc-b9be-984b5c21744c.jpg,6d38f153-55f3-49fc-b9be-984b5c21744c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99991274,0.99991274,1.2951602e-05,3.059296e-05,2.2274477e-05,4.722257e-07,0.99991274,1.3278702e-06,4.422483e-06,1.5170705e-05
./dataset/train\normal-pylorus\6f584bb3-ad81-49d0-932d-deac82830947.jpg,6f584bb3-ad81-49d0-932d-deac82830947.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9993524,0.9993524,3.4522711e-06,3.8745693e-06,6.632872e-06,1.3388207e-05,0.9993524,1.5361706e-05,0.00046871122,0.00013613644
./dataset/train\normal-pylorus\75d2a6f8-0927-422b-b03d-0422acd20d8c.jpg,75d2a6f8-0927-422b-b03d-0422acd20d8c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998598,0.9998598,1.0231597e-06,2.038677e-06,6.0714256e-06,2.8688112e-06,0.9998598,3.0723186e-06,9.986894e-05,2.5169464e-05
./dataset/train\normal-pylorus\76c355ff-9e51-4313-b031-3f2131f8d911.jpg,76c355ff-9e51-4313-b031-3f2131f8d911.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999734,0.9999734,1.3026931e-06,6.117954e-06,7.0687433e-06,2.2498239e-06,0.9999734,8.4984794e-07,5.054184e-06,3.934183e-06
./dataset/train\normal-pylorus\76cf6249-7425-4454-bc1d-4d2cb8f6647a.jpg,76cf6249-7425-4454-bc1d-4d2cb8f6647a.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9982723,0.9982723,1.8340674e-05,3.4380268e-05,3.5431247e-05,3.772252e-05,0.9982723,2.1856516e-05,0.0015631249,1.6865648e-05
./dataset/train\normal-pylorus\78a69bb6-1145-47d6-a9d4-0a27360787c1.jpg,78a69bb6-1145-47d6-a9d4-0a27360787c1.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9994911,0.9994911,1.5477569e-06,2.4919652e-06,2.5587015e-06,7.687537e-06,0.9994911,6.0315833e-06,0.00048057994,7.961903e-06
./dataset/train\normal-pylorus\78e23433-bbbf-4765-870a-2e79c6e2aa0e.jpg,78e23433-bbbf-4765-870a-2e79c6e2aa0e.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999825,0.9999825,2.4065216e-07,1.4727075e-06,1.0122354e-05,2.1563312e-06,0.9999825,1.6830688e-06,1.7855043e-06,1.05148274e-07
./dataset/train\normal-pylorus\79b990c2-870b-4cdd-8d8d-ad7ea33e0258.jpg,79b990c2-870b-4cdd-8d8d-ad7ea33e0258.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999652,0.9999652,1.4232049e-06,2.4721774e-06,1.1746604e-05,5.497345e-07,0.9999652,7.7584655e-06,1.0713934e-05,1.363415e-07
./dataset/train\normal-pylorus\79c97f30-ff5f-4a89-8b5d-4cd6423a8433.jpg,79c97f30-ff5f-4a89-8b5d-4cd6423a8433.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9161028,0.9161028,0.016648155,0.06497187,0.0008470218,0.00025195314,0.9161028,0.00016864321,0.0009986026,1.10248075e-05
./dataset/train\normal-pylorus\7a85bcd3-b3c8-42a3-a0f5-565609cbb44c.jpg,7a85bcd3-b3c8-42a3-a0f5-565609cbb44c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.999806,0.999806,1.9693128e-07,3.1048442e-06,0.000103360806,3.7973998e-06,0.999806,1.21520725e-05,1.3162425e-05,5.818744e-05
./dataset/train\normal-pylorus\7ac3a14e-fe8e-4bc3-b01e-a33cf9fc96c2.jpg,7ac3a14e-fe8e-4bc3-b01e-a33cf9fc96c2.jpg,normal-pylorus,4,normal-pylorus,4,1,0.999908,0.999908,4.5509296e-06,5.326971e-05,2.6883413e-06,1.4135219e-05,0.999908,4.4346396e-07,6.2113136e-06,1.0753991e-05
./dataset/train\normal-pylorus\7c015078-9f75-48d3-87bb-79ea92630a74.jpg,7c015078-9f75-48d3-87bb-79ea92630a74.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9977939,0.9977939,0.0001214919,0.0018844269,8.883546e-05,6.853879e-05,0.9977939,2.2838244e-06,3.8301303e-05,2.2862696e-06
./dataset/train\normal-pylorus\7ca978f1-93fe-4ea6-8a94-106f48c8e01a.jpg,7ca978f1-93fe-4ea6-8a94-106f48c8e01a.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999186,0.9999186,8.716695e-07,1.099278e-06,1.0287781e-05,1.5044339e-05,0.9999186,3.8540825e-06,3.925698e-05,1.1017564e-05
./dataset/train\normal-pylorus\7d7dbb5c-8f02-4a9e-b915-58f440bf5438.jpg,7d7dbb5c-8f02-4a9e-b915-58f440bf5438.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9211142,0.9211142,0.0038158207,0.012444586,0.0065579945,0.03511939,0.9211142,0.0005802946,0.020361705,6.089629e-06
./dataset/train\normal-pylorus\7db468f8-113d-4e85-a229-02a20f20c671.jpg,7db468f8-113d-4e85-a229-02a20f20c671.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9881245,0.9881245,7.961241e-06,8.8340075e-06,0.011530662,6.143229e-06,0.9881245,0.00018357663,5.3205156e-05,8.5052015e-05
./dataset/train\normal-pylorus\7dcd4428-781a-4ae7-be01-4f9b33fe7b60.jpg,7dcd4428-781a-4ae7-be01-4f9b33fe7b60.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99974114,0.99974114,4.103467e-06,7.1630398e-06,0.00014951247,4.5248447e-07,0.99974114,8.387642e-05,1.29115215e-05,8.265293e-07
./dataset/train\normal-pylorus\7f5c1bbf-91da-4f41-a93f-97aae48334d0.jpg,7f5c1bbf-91da-4f41-a93f-97aae48334d0.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99987495,0.99987495,1.1332044e-06,6.2559707e-07,8.582659e-06,3.048521e-07,0.99987495,1.5528269e-05,8.0877486e-05,1.7836983e-05
./dataset/train\normal-pylorus\85fd081d-1c53-4825-a348-c5c0d749bf23.jpg,85fd081d-1c53-4825-a348-c5c0d749bf23.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99994457,0.99994457,1.7174766e-06,1.4374584e-06,7.2852304e-06,8.424071e-07,0.99994457,1.3915328e-06,3.7266334e-05,5.497026e-06
./dataset/train\normal-pylorus\8a4b5b35-9744-4056-82ab-95ed7de279ae.jpg,8a4b5b35-9744-4056-82ab-95ed7de279ae.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9996383,0.9996383,8.353787e-07,2.3567557e-06,0.00014478968,8.8272543e-07,0.9996383,0.0001355567,3.1899556e-06,7.40142e-05
./dataset/train\normal-pylorus\8a8f5fcd-ae50-4559-a645-62a87125209c.jpg,8a8f5fcd-ae50-4559-a645-62a87125209c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9970541,0.9970541,0.00014011134,0.0010086275,4.7412956e-05,0.00040618936,0.9970541,9.741106e-05,0.0012450696,1.0187797e-06
./dataset/train\normal-pylorus\8add4c8d-2c48-4112-baf8-1d726912dd00.jpg,8add4c8d-2c48-4112-baf8-1d726912dd00.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9944549,0.9944549,7.050785e-05,0.0005019276,0.000102956255,4.627618e-05,0.9944549,1.6977103e-05,0.0048033535,3.0057265e-06
./dataset/train\normal-pylorus\8aed1005-b05d-4160-a7bd-afbb13e0abff.jpg,8aed1005-b05d-4160-a7bd-afbb13e0abff.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99997604,0.99997604,1.2558934e-07,7.664069e-07,1.3966788e-05,7.26932e-07,0.99997604,6.6785487e-06,1.3901533e-06,2.881922e-07
./dataset/train\normal-pylorus\8b07aa33-8a1a-4c5a-92e1-1f9aed3f0f2f.jpg,8b07aa33-8a1a-4c5a-92e1-1f9aed3f0f2f.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99417156,0.99417156,5.9769613e-05,5.7494624e-05,0.0035144605,0.00045474403,0.99417156,0.000107284184,0.0014191148,0.0002155924
./dataset/train\normal-pylorus\8bb731fc-b025-420e-b43d-87c803ef4f37.jpg,8bb731fc-b025-420e-b43d-87c803ef4f37.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9972989,0.9972989,3.916083e-06,1.1950243e-05,1.2285301e-05,0.0005409529,0.9972989,0.00010068456,0.001352274,0.0006789795
./dataset/train\normal-pylorus\8cc86f04-9d73-4ae1-8dfe-0ab072942f7f.jpg,8cc86f04-9d73-4ae1-8dfe-0ab072942f7f.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998869,0.9998869,1.7920512e-06,1.4773162e-05,1.2258756e-06,4.6361943e-06,0.9998869,1.3623537e-06,8.226445e-05,7.177309e-06
./dataset/train\normal-pylorus\8e02efea-9b03-486a-9294-803e51f77411.jpg,8e02efea-9b03-486a-9294-803e51f77411.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99987006,0.99987006,3.0951508e-06,1.6135604e-05,8.655592e-06,5.1550586e-07,0.99987006,8.210274e-06,1.0886799e-05,8.2360326e-05
./dataset/train\normal-pylorus\8e53f721-e35e-44d5-9f2e-1a8afdfbf6cb.jpg,8e53f721-e35e-44d5-9f2e-1a8afdfbf6cb.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99992883,0.99992883,9.892665e-07,3.6477252e-06,2.894289e-06,1.0604639e-06,0.99992883,1.9820861e-06,5.5410535e-05,5.231178e-06
./dataset/train\normal-pylorus\8e9dcc80-d7aa-4ff2-af07-0bba7c0c7479.jpg,8e9dcc80-d7aa-4ff2-af07-0bba7c0c7479.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999225,0.9999225,3.107456e-07,7.166166e-07,3.2016425e-05,4.4073875e-07,0.9999225,7.7161974e-07,3.790539e-05,5.182092e-06
./dataset/train\normal-pylorus\8f5ccaa5-4256-454d-8e32-fbc6f4da29b2.jpg,8f5ccaa5-4256-454d-8e32-fbc6f4da29b2.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9981505,0.9981505,2.925304e-06,3.2266166e-06,0.00031324633,3.911798e-06,0.9981505,0.0012157805,0.00030723712,3.0811827e-06
./dataset/train\normal-pylorus\8f6060cb-3ab1-4ab8-8be5-7ee4bfea6a56.jpg,8f6060cb-3ab1-4ab8-8be5-7ee4bfea6a56.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9996791,0.9996791,7.7509253e-07,1.3494822e-06,5.7621306e-05,2.590246e-06,0.9996791,3.5237947e-05,5.5583816e-05,0.0001677097
