图像路径,文件名,真实标签,真实标签索引,预测标签,预测标签索引,是否预测正确,预测置信度,真实标签置信度,概率_dyed-lifted-polyps,概率_dyed-resection-margins,概率_esophagitis,概率_normal-cecum,概率_normal-pylorus,概率_normal-z-line,概率_polyps,概率_ulcerative-colitis
./dataset/val\normal-cecum\e554e57e-f17d-4538-bd64-9f3e4f954b69.jpg,e554e57e-f17d-4538-bd64-9f3e4f954b69.jpg,normal-cecum,3,normal-cecum,3,1,0.97336674,0.97336674,3.3321154e-05,5.4797974e-06,2.7540528e-07,0.97336674,1.8148603e-06,2.0058808e-06,0.025907367,0.000682982
./dataset/val\normal-cecum\e56304ae-c223-484e-80a3-4fb78fcab061.jpg,e56304ae-c223-484e-80a3-4fb78fcab061.jpg,normal-cecum,3,normal-cecum,3,1,0.97165215,0.97165215,0.00023840794,7.739976e-06,4.3587756e-06,0.97165215,4.853307e-07,9.452671e-06,0.023454508,0.004632931
./dataset/val\normal-cecum\e5d2f6bd-c110-4165-9a87-23c6f6433ba2.jpg,e5d2f6bd-c110-4165-9a87-23c6f6433ba2.jpg,normal-cecum,3,normal-cecum,3,1,0.98443073,0.98443073,1.642161e-05,1.0115979e-05,7.5338926e-06,0.98443073,1.5140296e-06,7.1639993e-06,0.0077041527,0.007822422
./dataset/val\normal-cecum\e667ee83-4435-42c6-b69c-c9618dda2aa5.jpg,e667ee83-4435-42c6-b69c-c9618dda2aa5.jpg,normal-cecum,3,normal-cecum,3,1,0.9944494,0.9944494,1.5883881e-05,8.776092e-07,2.7180727e-06,0.9944494,6.429685e-07,3.6243096e-06,0.0027438332,0.0027829935
./dataset/val\normal-cecum\e66d3f97-722e-430d-92e4-fca42c2c2367.jpg,e66d3f97-722e-430d-92e4-fca42c2c2367.jpg,normal-cecum,3,normal-cecum,3,1,0.95011985,0.95011985,0.0014213303,3.5854664e-05,2.8101813e-06,0.95011985,5.257703e-07,1.0856654e-05,0.017174529,0.031234305
./dataset/val\normal-cecum\e69a9a0f-1212-4c6e-9094-921efcae606a.jpg,e69a9a0f-1212-4c6e-9094-921efcae606a.jpg,normal-cecum,3,polyps,6,0,0.67904294,0.31815633,0.0019875194,0.0005338919,4.6230187e-05,0.31815633,0.00015446625,4.8801765e-05,0.67904294,2.9834167e-05
./dataset/val\normal-cecum\e850144f-8082-4f92-a86a-f0b0c2db0723.jpg,e850144f-8082-4f92-a86a-f0b0c2db0723.jpg,normal-cecum,3,normal-cecum,3,1,0.6679006,0.6679006,0.0021648586,0.00036563567,0.00012431986,0.6679006,0.00031168762,0.00033243187,0.3287807,1.974734e-05
./dataset/val\normal-cecum\e8a4ffdc-4d9d-4aef-80c0-a599615ac53d.jpg,e8a4ffdc-4d9d-4aef-80c0-a599615ac53d.jpg,normal-cecum,3,normal-cecum,3,1,0.9978358,0.9978358,8.300509e-06,1.5051043e-06,1.7470508e-06,0.9978358,5.5793876e-06,3.5805674e-06,0.0019232375,0.00022018379
./dataset/val\normal-cecum\e98982ff-2448-48aa-adc6-a7b5aca6b3e7.jpg,e98982ff-2448-48aa-adc6-a7b5aca6b3e7.jpg,normal-cecum,3,normal-cecum,3,1,0.9895705,0.9895705,0.0001327203,7.4470925e-05,0.0012792079,0.9895705,2.8348748e-05,3.0694893e-05,0.00042206008,0.008462005
./dataset/val\normal-cecum\e9c55e93-2135-4396-a81d-4eabaace954b.jpg,e9c55e93-2135-4396-a81d-4eabaace954b.jpg,normal-cecum,3,normal-cecum,3,1,0.7508924,0.7508924,0.00043134514,1.2482355e-05,4.08285e-05,0.7508924,3.921216e-06,2.637527e-05,0.24833803,0.00025468084
./dataset/val\normal-cecum\ead9c47b-cd35-4a1b-82d4-ab5602af8d02.jpg,ead9c47b-cd35-4a1b-82d4-ab5602af8d02.jpg,normal-cecum,3,normal-cecum,3,1,0.99844754,0.99844754,8.60764e-05,1.5425363e-05,3.638024e-06,0.99844754,1.5454245e-06,4.4247963e-06,0.0010905764,0.00035077462
./dataset/val\normal-cecum\ed50441b-70f3-4d3c-bc90-e5b55b13e8a8.jpg,ed50441b-70f3-4d3c-bc90-e5b55b13e8a8.jpg,normal-cecum,3,normal-cecum,3,1,0.9982175,0.9982175,3.287016e-05,5.6568183e-06,2.3395344e-06,0.9982175,2.0903529e-07,3.2574715e-06,0.0008888666,0.0008493333
./dataset/val\normal-cecum\ed9f4638-9b6a-4ce8-85e6-cde6a197a6e3.jpg,ed9f4638-9b6a-4ce8-85e6-cde6a197a6e3.jpg,normal-cecum,3,normal-cecum,3,1,0.9864145,0.9864145,4.3580018e-05,9.801742e-06,3.321878e-07,0.9864145,2.6399152e-06,1.1676138e-06,0.0028947396,0.010633234
./dataset/val\normal-cecum\fa09ce53-52c3-434d-888c-850784baa039.jpg,fa09ce53-52c3-434d-888c-850784baa039.jpg,normal-cecum,3,normal-cecum,3,1,0.9720721,0.9720721,8.296462e-06,9.115409e-06,3.449568e-05,0.9720721,4.8638467e-06,1.6843336e-05,0.027840944,1.3362683e-05
./dataset/val\normal-cecum\fc31861e-2a50-4920-90ef-02c8132493b5.jpg,fc31861e-2a50-4920-90ef-02c8132493b5.jpg,normal-cecum,3,normal-cecum,3,1,0.99345726,0.99345726,3.0086605e-05,4.2815045e-06,3.3125061e-06,0.99345726,3.8133308e-07,1.8599079e-06,0.003545914,0.0029569229
./dataset/val\normal-cecum\fcfc6589-cb35-4848-a667-6be1dc08940a.jpg,fcfc6589-cb35-4848-a667-6be1dc08940a.jpg,normal-cecum,3,normal-cecum,3,1,0.9749186,0.9749186,0.00018295611,2.725279e-06,1.8186025e-05,0.9749186,2.204823e-06,1.51335435e-05,0.0008423392,0.024017831
./dataset/val\normal-cecum\fd8bcdf0-43fa-4ac2-acd4-ba4f7ca0d9f2.jpg,fd8bcdf0-43fa-4ac2-acd4-ba4f7ca0d9f2.jpg,normal-cecum,3,normal-cecum,3,1,0.9599615,0.9599615,9.051381e-05,1.790613e-05,1.9791255e-06,0.9599615,5.3546632e-06,6.5081376e-06,0.03986513,5.112699e-05
./dataset/val\normal-cecum\fd8dc1a5-7675-4d39-9915-309ff598defd.jpg,fd8dc1a5-7675-4d39-9915-309ff598defd.jpg,normal-cecum,3,normal-cecum,3,1,0.9886988,0.9886988,0.00011323924,1.04839855e-05,1.788256e-06,0.9886988,4.3576796e-07,2.7214803e-06,0.0083701415,0.002802438
./dataset/val\normal-cecum\fede7891-cefc-4247-a9a8-cf26fbe90d6f.jpg,fede7891-cefc-4247-a9a8-cf26fbe90d6f.jpg,normal-cecum,3,normal-cecum,3,1,0.99916255,0.99916255,4.548196e-06,8.7526126e-07,6.3746614e-07,0.99916255,6.2801485e-07,1.1876701e-06,0.00079085986,3.8720213e-05
./dataset/val\normal-cecum\ff9ceccd-c865-41dd-abc3-6ccf8482365a.jpg,ff9ceccd-c865-41dd-abc3-6ccf8482365a.jpg,normal-cecum,3,normal-cecum,3,1,0.84162307,0.84162307,0.00024164756,6.454812e-05,1.2258225e-05,0.84162307,0.00013945413,1.0940144e-05,0.15787944,2.8741564e-05
./dataset/val\normal-cecum\fff01d97-1904-4eb7-95a6-ad0dc2ae2a77.jpg,fff01d97-1904-4eb7-95a6-ad0dc2ae2a77.jpg,normal-cecum,3,normal-cecum,3,1,0.99541336,0.99541336,8.8237015e-05,3.9963543e-05,7.1365315e-07,0.99541336,5.8491713e-07,1.9701326e-06,0.0034248575,0.001030352
./dataset/val\normal-pylorus\005959d0-b75b-41ed-8da1-2a5d0666d612.jpg,005959d0-b75b-41ed-8da1-2a5d0666d612.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998946,0.9998946,2.2252927e-07,9.35056e-07,1.8186938e-05,1.1725825e-06,0.9998946,1.1425542e-05,2.0708881e-05,5.2706167e-05
./dataset/val\normal-pylorus\026715f1-d01e-47c7-ae95-93b46695a7e8.jpg,026715f1-d01e-47c7-ae95-93b46695a7e8.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99983513,0.99983513,2.3002302e-07,1.2364542e-06,6.0115613e-05,2.8768252e-06,0.99983513,1.1100741e-05,4.8336275e-05,4.0973006e-05
./dataset/val\normal-pylorus\0301983f-0196-45ff-b376-0faa61d551e6.jpg,0301983f-0196-45ff-b376-0faa61d551e6.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9995233,0.9995233,6.627742e-07,3.359204e-06,2.127716e-05,6.5726567e-06,0.9995233,2.5462705e-05,0.00031557947,0.0001037379
./dataset/val\normal-pylorus\0436844e-5ff7-409a-b7cd-41c23be0fd28.jpg,0436844e-5ff7-409a-b7cd-41c23be0fd28.jpg,normal-pylorus,4,normal-pylorus,4,1,0.999734,0.999734,1.3222583e-05,2.0190355e-05,4.949641e-05,1.0577431e-05,0.999734,2.6486672e-05,0.00014484249,1.1170964e-06
./dataset/val\normal-pylorus\05248927-a3a6-4a15-9fe9-5c5157c5e368.jpg,05248927-a3a6-4a15-9fe9-5c5157c5e368.jpg,normal-pylorus,4,normal-pylorus,4,1,0.999108,0.999108,1.4140489e-05,1.5460191e-06,8.776166e-05,2.2626593e-06,0.999108,1.7148464e-05,0.0007233967,4.5621076e-05
./dataset/val\normal-pylorus\073564b0-bfb5-4fc1-88d1-c0b330388dc6.jpg,073564b0-bfb5-4fc1-88d1-c0b330388dc6.jpg,normal-pylorus,4,normal-pylorus,4,1,0.999887,0.999887,9.125544e-07,7.992098e-06,4.4741273e-06,1.3917554e-06,0.999887,1.0061964e-06,9.036327e-05,6.8281333e-06
./dataset/val\normal-pylorus\0811380d-efbb-4bff-8ab2-95bd7fb12945.jpg,0811380d-efbb-4bff-8ab2-95bd7fb12945.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999827,0.9999827,1.6843707e-07,6.233839e-07,2.0189477e-06,9.702807e-07,0.9999827,2.591779e-06,8.04399e-06,3.024643e-06
./dataset/val\normal-pylorus\089feb98-72ee-4e4b-b90f-661cc7594fff.jpg,089feb98-72ee-4e4b-b90f-661cc7594fff.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9967158,0.9967158,0.001000145,0.00091030105,0.00013346753,3.7643593e-05,0.9967158,2.3469763e-06,0.0008432891,0.00035701453
./dataset/val\normal-pylorus\11804ac3-a345-4484-883d-435311c3a4dc.jpg,11804ac3-a345-4484-883d-435311c3a4dc.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99888223,0.99888223,6.558473e-07,1.3734602e-06,0.00081740436,1.3327797e-06,0.99888223,0.00012517144,0.00013045149,4.1341962e-05
./dataset/val\normal-pylorus\14064331-76de-4d18-945e-8f7c3bd682e5.jpg,14064331-76de-4d18-945e-8f7c3bd682e5.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99996793,0.99996793,1.0193431e-06,2.6718856e-06,6.117874e-06,1.1371541e-06,0.99996793,1.2376219e-05,8.639193e-06,3.569947e-08
./dataset/val\normal-pylorus\146c9b33-76c6-43c0-91bb-d186de5eee0d.jpg,146c9b33-76c6-43c0-91bb-d186de5eee0d.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998512,0.9998512,2.7044177e-07,6.5995744e-07,4.5236564e-05,5.888813e-07,0.9998512,8.145905e-05,1.871244e-05,1.7931737e-06
./dataset/val\normal-pylorus\163eef08-888d-4f3d-a0cd-004f56a9b827.jpg,163eef08-888d-4f3d-a0cd-004f56a9b827.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99867105,0.99867105,7.365672e-06,0.000105159364,0.0011429586,1.6204953e-05,0.99867105,2.0044996e-05,3.6392215e-05,8.526523e-07
./dataset/val\normal-pylorus\169495c1-3614-449f-b341-6b73937ea30f.jpg,169495c1-3614-449f-b341-6b73937ea30f.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9528636,0.9528636,0.00016436064,0.00091787876,6.247726e-05,9.491395e-05,0.9528636,0.00011234266,0.042282987,0.003501363
./dataset/val\normal-pylorus\178b9fc3-9988-45fa-a6a2-1101b2ce1816.jpg,178b9fc3-9988-45fa-a6a2-1101b2ce1816.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999895,0.9999895,1.8209752e-07,1.0830264e-06,2.1845588e-06,4.379538e-07,0.9999895,9.2641636e-07,3.7196548e-06,1.8899958e-06
./dataset/val\normal-pylorus\179ae148-af3e-4349-a6d7-3eea0013d5a7.jpg,179ae148-af3e-4349-a6d7-3eea0013d5a7.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9997199,0.9997199,3.3234286e-05,5.8462316e-05,1.8202432e-05,1.5789874e-07,0.9997199,2.7447393e-05,3.520007e-06,0.00013902906
./dataset/val\normal-pylorus\181a2ee5-cd9d-4b6e-92b0-b313805a4931.jpg,181a2ee5-cd9d-4b6e-92b0-b313805a4931.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998411,0.9998411,3.1113914e-06,6.3424154e-06,1.5856547e-05,3.3650408e-06,0.9998411,1.0686891e-05,0.00011326442,6.2886784e-06
./dataset/val\normal-pylorus\1833fa4e-c228-40fc-8b39-33c5ca1e3bdb.jpg,1833fa4e-c228-40fc-8b39-33c5ca1e3bdb.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99999,0.99999,7.369223e-07,1.743343e-06,4.6824553e-06,2.877851e-07,0.99999,3.0156082e-07,1.9451902e-06,3.3326177e-07
./dataset/val\normal-pylorus\1867d5c0-2ceb-48fe-8b0c-2d66df35cc51.jpg,1867d5c0-2ceb-48fe-8b0c-2d66df35cc51.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99877864,0.99877864,4.5214997e-06,2.6127302e-05,0.0004905101,3.8982184e-06,0.99877864,6.396719e-05,0.0006150735,1.7220773e-05
./dataset/val\normal-pylorus\197d34fd-2500-41ea-8783-c499cfe108ad.jpg,197d34fd-2500-41ea-8783-c499cfe108ad.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99989164,0.99989164,2.6983712e-06,8.969686e-06,5.2456708e-06,2.3516898e-06,0.99989164,2.724881e-07,8.558841e-05,3.1359978e-06
./dataset/val\normal-pylorus\204026aa-b719-4f1a-aa1b-6630676d21da.jpg,204026aa-b719-4f1a-aa1b-6630676d21da.jpg,normal-pylorus,4,polyps,6,0,0.93575215,0.041398842,0.004942253,0.0021188625,0.014733422,0.0008525386,0.041398842,3.5709883e-05,0.93575215,0.00016612792
./dataset/val\normal-pylorus\2303e7c1-43f6-4f0f-849d-9725d7e0d95b.jpg,2303e7c1-43f6-4f0f-849d-9725d7e0d95b.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99217564,0.99217564,2.8853735e-06,2.130802e-06,0.004157039,1.5182231e-06,0.99217564,0.0034324415,0.00017465779,5.3826327e-05
./dataset/val\normal-pylorus\248391c2-3e15-4b43-b879-7675f766601e.jpg,248391c2-3e15-4b43-b879-7675f766601e.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998337,0.9998337,5.5012856e-07,2.5239053e-06,8.769422e-06,1.6444571e-06,0.9998337,1.9771205e-05,0.00012631537,6.668409e-06
./dataset/val\normal-pylorus\262cd554-00d6-4e40-85db-4a8b9bb1e486.jpg,262cd554-00d6-4e40-85db-4a8b9bb1e486.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9997919,0.9997919,6.0762926e-07,3.792627e-06,7.506914e-05,2.2071856e-06,0.9997919,2.3690166e-06,6.755504e-05,5.6471756e-05
./dataset/val\normal-pylorus\2639339e-a4b1-46e7-9313-51380f57341e.jpg,2639339e-a4b1-46e7-9313-51380f57341e.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9995988,0.9995988,3.58889e-07,1.9193035e-06,3.133782e-06,2.8330143e-07,0.9995988,2.5062785e-05,0.00034494392,2.5484962e-05
./dataset/val\normal-pylorus\26844df5-a786-40f0-851e-25c8304c42b7.jpg,26844df5-a786-40f0-851e-25c8304c42b7.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9978417,0.9978417,2.0622526e-06,1.5632837e-05,0.0016353384,5.7336506e-06,0.9978417,4.72083e-05,0.00034135228,0.00011095755
./dataset/val\normal-pylorus\27529993-2a90-4f8d-983b-dce78430c02d.jpg,27529993-2a90-4f8d-983b-dce78430c02d.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999386,0.9999386,1.8205761e-06,2.6416571e-06,2.0323954e-05,2.0983148e-07,0.9999386,2.2638958e-05,1.3095991e-05,7.5380257e-07
./dataset/val\normal-pylorus\280971aa-a808-41b3-8af0-f09de6627a56.jpg,280971aa-a808-41b3-8af0-f09de6627a56.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99958724,0.99958724,1.1529164e-06,5.504229e-06,8.674026e-05,4.7367857e-06,0.99958724,2.6092132e-05,0.00015396436,0.00013454148
./dataset/val\normal-pylorus\31912e14-efd1-4717-a0d3-5c309a6ae079.jpg,31912e14-efd1-4717-a0d3-5c309a6ae079.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99980277,0.99980277,7.8656575e-07,3.0788951e-06,0.00010539154,2.9494854e-06,0.99980277,8.081513e-05,4.1680896e-06,6.527445e-08
./dataset/val\normal-pylorus\3222521d-f5c1-4ff6-888d-2babcdacbe49.jpg,3222521d-f5c1-4ff6-888d-2babcdacbe49.jpg,normal-pylorus,4,normal-pylorus,4,1,0.926245,0.926245,0.006749084,0.06619858,0.00043392688,1.8800523e-06,0.926245,0.00033681502,3.3010343e-05,1.7013144e-06
./dataset/val\normal-pylorus\32767012-bf87-42e4-aa1a-e858cdc8f24a.jpg,32767012-bf87-42e4-aa1a-e858cdc8f24a.jpg,normal-pylorus,4,normal-pylorus,4,1,0.999366,0.999366,5.1993175e-07,5.5024334e-06,0.0005607133,1.4558059e-06,0.999366,4.678527e-05,1.6214124e-05,2.9000903e-06
./dataset/val\normal-pylorus\334e91f8-aa87-4a5e-a084-f361d8f0cde2.jpg,334e91f8-aa87-4a5e-a084-f361d8f0cde2.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9997253,0.9997253,5.1443117e-06,1.0506823e-05,0.00011249499,1.2231034e-07,0.9997253,4.733238e-05,2.4090377e-06,9.671575e-05
./dataset/val\normal-pylorus\336fdfbd-8545-4555-bf02-1738cee33411.jpg,336fdfbd-8545-4555-bf02-1738cee33411.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998826,0.9998826,1.8065947e-06,3.091505e-06,2.9386736e-05,2.8491888e-07,0.9998826,3.1226025e-06,6.533687e-05,1.430126e-05
./dataset/val\normal-pylorus\340d2b26-9d45-4c68-8efd-5e15eec8bff8.jpg,340d2b26-9d45-4c68-8efd-5e15eec8bff8.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99892825,0.99892825,7.4835947e-07,2.9748942e-06,0.0001135256,5.320632e-06,0.99892825,0.00083466,0.0001142762,2.1912962e-07
./dataset/val\normal-pylorus\3424a369-a7a7-4470-8b84-e197e9004bbd.jpg,3424a369-a7a7-4470-8b84-e197e9004bbd.jpg,normal-pylorus,4,normal-pylorus,4,1,0.999826,0.999826,1.3850898e-06,5.3132335e-06,5.723831e-05,9.942325e-06,0.999826,8.296443e-06,8.4284e-05,7.556008e-06
./dataset/val\normal-pylorus\342a1c85-c028-4509-9f1c-b1ce76751f5c.jpg,342a1c85-c028-4509-9f1c-b1ce76751f5c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9928457,0.9928457,4.4905777e-05,9.368552e-05,0.003439073,1.31037805e-05,0.9928457,0.0014845897,0.0020323328,4.6621957e-05
./dataset/val\normal-pylorus\3499716b-94e5-4ec2-80e1-d6fe426d6d44.jpg,3499716b-94e5-4ec2-80e1-d6fe426d6d44.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9985784,0.9985784,1.115851e-06,1.4141717e-05,0.000136593,1.7345907e-05,0.9985784,1.7330538e-06,0.00046867703,0.00078200083
./dataset/val\normal-pylorus\353eb7c9-4b5c-4fe1-b53d-74e0d5cce187.jpg,353eb7c9-4b5c-4fe1-b53d-74e0d5cce187.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99978405,0.99978405,5.3326e-06,1.7875393e-05,1.373477e-05,1.9961002e-05,0.99978405,1.4447605e-05,0.00012455975,2.008357e-05
./dataset/val\normal-pylorus\3604e3f8-eb09-4ab5-a1e4-cb1870af8b7b.jpg,3604e3f8-eb09-4ab5-a1e4-cb1870af8b7b.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999399,0.9999399,1.7541046e-07,1.1507304e-06,1.6470128e-06,8.2880206e-07,0.9999399,7.877607e-07,4.1920655e-05,1.3659679e-05
./dataset/val\normal-pylorus\36407524-a70f-47d5-8133-d397119707ef.jpg,36407524-a70f-47d5-8133-d397119707ef.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998272,0.9998272,2.7825585e-05,9.583193e-05,1.0750558e-05,6.6935577e-06,0.9998272,4.1993346e-07,4.7017784e-06,2.6586758e-05
./dataset/val\normal-pylorus\3676032c-2c8c-4161-b91a-174f86dea256.jpg,3676032c-2c8c-4161-b91a-174f86dea256.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9954586,0.9954586,5.620978e-05,0.003293998,0.0008018412,4.6075493e-05,0.9954586,6.1796454e-05,0.00028037163,1.0228165e-06
./dataset/val\normal-pylorus\3897aa94-5780-46b4-8d23-7381008f3fbd.jpg,3897aa94-5780-46b4-8d23-7381008f3fbd.jpg,normal-pylorus,4,normal-pylorus,4,1,0.997454,0.997454,0.0001030802,3.7583628e-05,3.208744e-05,0.00014493089,0.997454,4.9635375e-05,0.00217012,8.498133e-06
./dataset/val\normal-pylorus\3909e6d9-61b3-4d36-82cb-0952fdddfd3f.jpg,3909e6d9-61b3-4d36-82cb-0952fdddfd3f.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9971234,0.9971234,7.078276e-06,2.8799235e-05,8.372208e-05,8.755104e-06,0.9971234,8.906854e-06,0.0025737297,0.00016545005
./dataset/val\normal-pylorus\400b309f-70fd-4084-90a1-b7ad2f98615c.jpg,400b309f-70fd-4084-90a1-b7ad2f98615c.jpg,normal-pylorus,4,esophagitis,2,0,0.9027603,0.03596331,0.022777723,0.0011439706,0.9027603,3.0309011e-05,0.03596331,0.0011119634,0.021925187,0.014287148
./dataset/val\normal-pylorus\402e5c7f-59da-42f7-8677-cb3f502ea3d2.jpg,402e5c7f-59da-42f7-8677-cb3f502ea3d2.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9999101,0.9999101,4.181523e-07,1.3278591e-06,3.718709e-05,1.435539e-06,0.9999101,4.5585217e-05,3.3874749e-06,5.297815e-07
./dataset/val\normal-pylorus\404c106e-72e4-49ba-8f5d-79ba23f02a4e.jpg,404c106e-72e4-49ba-8f5d-79ba23f02a4e.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9983517,0.9983517,5.148391e-06,8.3943405e-06,0.00021857284,9.438911e-06,0.9983517,0.0002505331,0.0011262562,2.9998284e-05
./dataset/val\normal-pylorus\41581787-f15b-42f6-9267-b293c1520613.jpg,41581787-f15b-42f6-9267-b293c1520613.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99989295,0.99989295,1.2537733e-06,5.3407903e-06,1.0994831e-05,5.065891e-07,0.99989295,1.2457029e-05,7.170091e-05,4.750632e-06
./dataset/val\normal-pylorus\463ddc7a-3da7-4066-a078-3ee602b58176.jpg,463ddc7a-3da7-4066-a078-3ee602b58176.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99996614,0.99996614,3.4329474e-07,1.959168e-06,5.749651e-06,1.7738222e-06,0.99996614,1.5242005e-06,2.0017236e-05,2.4684311e-06
./dataset/val\normal-pylorus\480e2186-0a10-493d-ad26-9bdf63e7fb36.jpg,480e2186-0a10-493d-ad26-9bdf63e7fb36.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9979437,0.9979437,4.370702e-06,1.4493699e-05,0.00067360624,1.4553896e-05,0.9979437,0.00054765074,0.0007915134,1.0076854e-05
./dataset/val\normal-pylorus\50735737-e6b2-46b7-9d54-8fb69de7f4c3.jpg,50735737-e6b2-46b7-9d54-8fb69de7f4c3.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9959726,0.9959726,1.7510594e-06,2.7081007e-06,0.0017901066,4.9076107e-06,0.9959726,0.0021894309,3.5599467e-05,2.872519e-06
./dataset/val\normal-pylorus\512991b3-3fd1-4a88-930b-ade0606355ef.jpg,512991b3-3fd1-4a88-930b-ade0606355ef.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99833304,0.99833304,9.71501e-05,6.7712346e-05,0.00014239979,2.5673062e-06,0.99833304,0.00061008567,0.0006360577,0.000111085465
./dataset/val\normal-pylorus\5351a4a6-3a33-496e-ae48-6771863a77ef.jpg,5351a4a6-3a33-496e-ae48-6771863a77ef.jpg,normal-pylorus,4,normal-pylorus,4,1,0.990324,0.990324,0.0005247566,0.0022692555,0.00018042492,0.0015679059,0.990324,2.1690226e-05,0.005108241,3.6663046e-06
./dataset/val\normal-pylorus\5363930e-d91e-47ce-a7e6-0526f9512546.jpg,5363930e-d91e-47ce-a7e6-0526f9512546.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99772686,0.99772686,7.8889127e-07,2.8644688e-06,0.00047606102,3.4169386e-06,0.99772686,0.0017271022,5.7954516e-05,4.9284076e-06
./dataset/val\normal-pylorus\540f8c33-89d5-4e44-a4ad-cabb0e6712ec.jpg,540f8c33-89d5-4e44-a4ad-cabb0e6712ec.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9888005,0.9888005,6.973932e-07,7.620129e-06,0.005270498,2.9010525e-05,0.9888005,0.0009315277,0.0048731375,8.688086e-05
./dataset/val\normal-pylorus\54291ff2-da24-4aa4-b62e-8c280705b20f.jpg,54291ff2-da24-4aa4-b62e-8c280705b20f.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99969363,0.99969363,4.4992083e-07,6.181316e-07,5.3218282e-05,5.375816e-07,0.99969363,0.00023980782,1.1652115e-05,1.7626212e-07
./dataset/val\normal-pylorus\543b81fa-f877-48d4-9800-9b816a38a331.jpg,543b81fa-f877-48d4-9800-9b816a38a331.jpg,normal-pylorus,4,normal-pylorus,4,1,0.47058797,0.47058797,0.00067678216,0.00014691231,0.2610181,3.7790721e-06,0.47058797,0.26667172,0.0008942347,4.6953087e-07
./dataset/val\normal-pylorus\544d09ec-cc80-4aad-89f0-9720ba15dc82.jpg,544d09ec-cc80-4aad-89f0-9720ba15dc82.jpg,normal-pylorus,4,normal-pylorus,4,1,0.9998029,0.9998029,3.0963008e-06,9.57424e-06,1.1799771e-06,2.513777e-06,0.9998029,5.5286483e-07,0.00017568804,4.529833e-06
./dataset/val\normal-pylorus\545b6f41-a8d0-454d-9267-0672def0527c.jpg,545b6f41-a8d0-454d-9267-0672def0527c.jpg,normal-pylorus,4,normal-pylorus,4,1,0.6291118,0.6291118,0.0017445846,0.009354262,0.0074063963,0.00014720851,0.6291118,0.0005784531,0.32897878,0.022678528
./dataset/val\normal-pylorus\55423777-5599-44e9-bdfb-609335257a35.jpg,55423777-5599-44e9-bdfb-609335257a35.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99996877,0.99996877,3.0290937e-07,5.629079e-07,4.079504e-06,7.297857e-07,0.99996877,7.3864708e-06,1.718774e-05,9.997492e-07
./dataset/val\normal-pylorus\5577417b-80e5-4fed-a339-57302a0b628f.jpg,5577417b-80e5-4fed-a339-57302a0b628f.jpg,normal-pylorus,4,normal-pylorus,4,1,0.99964845,0.99964845,3.8848186e-05,6.2735984e-05,2.1168094e-05,5.0366743e-06,0.99964845,2.6053085e-06,0.0001937261,2.7502314e-05
